global_step,loss,vram_allocated_bytes,vram_peak_bytes,time_sec,gradient_magnitude
1195,1.800930380821228,21056000,55112704,0.01814744301373139,0.6963433845913469
1196,1.8115953207015991,21056000,55112704,0.01727205899078399,0.6440214536501137
1197,1.8447281122207642,21056000,55112704,0.017032366013154387,0.6349926946802761
1198,1.734392523765564,21056000,55112704,0.016761092992965132,0.6654637104646896
1199,1.839917540550232,21056000,55112704,0.0171749250148423,0.6275097205167761
1200,1.789557695388794,21056000,55112704,0.01872271002503112,0.6775387416423566
1201,1.8510304689407349,21056000,55112704,0.016990434960462153,0.7188555146913935
1202,1.7856402397155762,21056000,55112704,0.016635605017654598,0.6040298029914569
1203,1.7915953397750854,21056000,55112704,0.016828569991048425,0.6597452244362402
1204,1.7363557815551758,21056000,55112704,0.016815565002616495,0.660577555021015
1205,1.7535371780395508,21056000,55112704,0.01756744598969817,0.6179604075982976
1206,1.8094456195831299,21056000,55112704,0.01695985801052302,0.6480525217199093
1207,1.7926380634307861,21056000,55112704,0.017054916999768466,0.7603795477804238
1208,1.7825074195861816,21056000,55112704,0.01691236800979823,0.6081727962267347
1209,1.7727879285812378,21056000,55112704,0.016737798985559493,0.6471578319860571
1210,1.801201581954956,21056000,55112704,0.01680056599434465,0.6736833279354676
1211,1.846785545349121,21056000,55112704,0.0182576910010539,0.622526695507158
1212,1.767396092414856,21056000,55112704,0.018308817991055548,0.6177856665381762
1213,1.8365118503570557,21056000,55112704,0.01766749599482864,0.6313297828551027
1214,1.802925705909729,21056000,55112704,0.016725414956454188,0.6035876931228852
1215,1.8140865564346313,21056000,55112704,0.01698013598797843,0.6613974734988236
1216,1.8147532939910889,21056000,55112704,0.01709533401299268,0.6452371641831569
1217,1.7348031997680664,21056000,55112704,0.016540926008019596,0.6386620522225471
1218,1.8570350408554077,21056000,55112704,0.01699294097488746,0.6971255925008986
1219,1.8171846866607666,21056000,55112704,0.017557467974256724,0.5870118017703598
1220,1.8274132013320923,21056000,55112704,0.017631146998610348,0.6229736376251132
1221,1.846685528755188,21056000,55112704,0.01910411100834608,0.6866708748582194
1222,1.8024897575378418,21056000,55112704,0.01723303401377052,0.6496767912988871
1223,1.8236489295959473,21056000,55112704,0.017931283975485712,0.6513639488463192
1224,1.8580821752548218,21056000,55112704,0.01910752698313445,0.732628988849116
1225,1.856661319732666,21056000,55112704,0.017004102002829313,0.6489271400909606
1226,1.8005921840667725,21056000,55112704,0.016829892003443092,0.5920113737450463
1227,1.820836067199707,21056000,55112704,0.016890146012883633,0.7143130277090054
1228,1.7974826097488403,21056000,55112704,0.01660271198488772,0.6165000969198292
1229,1.7503433227539062,21056000,55112704,0.016829522035550326,0.6692433146267529
1230,1.7993923425674438,21056000,55112704,0.01796553796157241,0.6358817794829477
1231,1.8265113830566406,21056000,55112704,0.01662748900707811,0.6620197618742542
1232,1.7463243007659912,21056000,55112704,0.016847805003635585,0.6269929171779304
1233,1.8232723474502563,21056000,55112704,0.01699925202410668,0.5578007683643416
1234,1.7980306148529053,21056000,55112704,0.016925783012993634,0.7012164774834979
1235,1.7875990867614746,21056000,55112704,0.01675519102718681,0.7319077382776069
1236,1.8053641319274902,21056000,55112704,0.017871560994535685,0.6547162880619655
1237,1.790193796157837,21056000,55112704,0.017066338972654194,0.5952361870315134
1238,1.8083769083023071,21056000,55112704,0.017529803968500346,0.6784280470709019
1239,1.8089731931686401,21056000,55112704,0.016935461026150733,0.6946664987032303
1240,1.8580811023712158,21056000,55112704,0.016761512029916048,0.6287455288217441
1241,1.80850088596344,21056000,55112704,0.016700998006854206,0.6729642670607375
1242,1.832383155822754,21056000,55112704,0.01696775300661102,0.7339484969391105
1243,1.7685842514038086,21056000,55112704,0.016828689025714993,0.6501496385341331
1244,1.8215131759643555,21056000,55112704,0.016664950002450496,0.7014398280751216
1245,1.7564752101898193,21056000,55112704,0.018149506009649485,0.628756305711426
1246,1.8261475563049316,21056000,55112704,0.017450886021833867,0.6344115412610699
1247,1.820023775100708,21056000,55112704,0.017195473017636687,0.6954674332008906
1248,1.7563722133636475,21056000,55112704,0.01683979103108868,0.6696785788894937
1249,1.8516227006912231,21056000,55112704,0.01685001002624631,0.763220258582612
1250,1.8704020977020264,21056000,55112704,0.01691984198987484,0.6687696649140857
1251,1.7925026416778564,21056000,55112704,0.0173250479856506,0.7849033533482253
1252,1.8484244346618652,21056000,55112704,0.017896867997478694,0.6667073420221546
1253,1.8057554960250854,21056000,55112704,0.019215811975300312,0.6493139780289672
1254,1.8409128189086914,21056000,55112704,0.016721446998417377,0.6751512646395956
1255,1.789576530456543,21056000,55112704,0.01680270000360906,0.6372244773592081
1256,1.841775894165039,21056000,55112704,0.017142983037047088,0.6569078696107917
1257,1.8129366636276245,21056000,55112704,0.016596520959865302,0.7596705888638347
1258,1.8796720504760742,21056000,55112704,0.016672263969667256,0.6610022625330826
1259,1.793648600578308,21056000,55112704,0.0169764090096578,0.6916922459892311
1260,1.7853068113327026,21056000,55112704,0.01790591503959149,0.5826471914410958
1261,1.8017772436141968,21056000,55112704,0.016992228978779167,0.6372777731208441
1262,1.775264859199524,21056000,55112704,0.016951371973846108,0.633002305550547
1263,1.798425316810608,21056000,55112704,0.017135389032773674,0.6116510628204967
1264,1.8033876419067383,21056000,55112704,0.016951161029282957,0.6398045534243159
1265,1.792557954788208,21056000,55112704,0.01690800895448774,0.6832949044156715
1266,1.803523063659668,21056000,55112704,0.016656254010740668,0.6262155409929208
1267,1.839148759841919,21056000,55112704,0.017178120033349842,0.6873647271213054
1268,1.8574204444885254,21056000,55112704,0.016862794989719987,0.6448269316646396
1269,1.8055721521377563,21056000,55112704,0.01669847301673144,0.6025360244305551
1270,1.8377962112426758,21056000,55112704,0.016710967000108212,0.6266797871305231
1271,1.7668195962905884,21056000,55112704,0.0169719000114128,0.6004203808012829
1272,1.8204214572906494,21056000,55112704,0.0169221360119991,0.6168785558573479
1273,1.7421948909759521,21056000,55112704,0.016762184037361294,0.6589779557774864
1274,1.7875081300735474,21056000,55112704,0.01689244096633047,0.671949235514424
1275,1.7396007776260376,21056000,55112704,0.01730290602426976,0.7464403808863013
1276,1.807018756866455,21056000,55112704,0.016920091991778463,0.6404380429678393
1277,1.8518848419189453,21056000,55112704,0.01694255496840924,0.7072992158894035
1278,1.7731971740722656,21056000,55112704,0.01668243296444416,0.6314236246332501
1279,1.8494694232940674,21056000,55112704,0.017121452023275197,0.6985729215457662
1280,1.7832797765731812,21056000,55112704,0.019999222015030682,0.7658262371181578
1281,1.7417099475860596,21056000,55112704,0.01992961997166276,0.5887593849243488
1282,1.7800798416137695,21056000,55112704,0.017349693982396275,0.6649388045144209
1283,1.8101049661636353,21056000,55112704,0.017042634019162506,0.7165885411483978
1284,1.7244912385940552,21056000,55112704,0.01681526401080191,0.5704384056282681
1285,1.8312309980392456,21056000,55112704,0.017226782045327127,0.698256850099083
1286,1.7646287679672241,21056000,55112704,0.017921003978699446,0.6070732394954848
1287,1.7198742628097534,21056000,55112704,0.017678285017609596,0.6322785331771487
1288,1.8625715970993042,21056000,55112704,0.016718551982194185,0.6013404553280317
1289,1.7802740335464478,21056000,55112704,0.016682954039424658,0.6563401984407313
1290,1.8196001052856445,21056000,55112704,0.017638609977439046,0.6670036529123089
1291,1.8142095804214478,21056000,55112704,0.016862221993505955,0.6087007417088027
1292,1.7487136125564575,21056000,55112704,0.01676773402141407,0.6473390958105555
1293,1.7899214029312134,21056000,55112704,0.017245286027900875,0.6254466556289516
1294,1.7832938432693481,21056000,55112704,0.016791920003015548,0.5894136900134456
1295,1.7896705865859985,21056000,55112704,0.016889885009732097,0.6534184105604832
1296,1.7451717853546143,21056000,55112704,0.01684626197675243,0.6254740521019374
1297,1.81682288646698,21056000,55112704,0.01733618904836476,0.6831071882768647
1298,1.7683637142181396,21056000,55112704,0.01681157702114433,0.6514969996805737
1299,1.7960867881774902,21056000,55112704,0.017025200999341905,0.6138970975151958
1300,1.7302063703536987,21056000,55112704,0.01899665704695508,0.7002089332602223
1301,1.8208173513412476,21056000,55112704,0.01713385502807796,0.7295864726186676
1302,1.825271487236023,21056000,55112704,0.016901555994991213,0.7174684187139698
1303,1.790411114692688,21056000,55112704,0.01717257802374661,0.6660587286005784
1304,1.803279995918274,21056000,55112704,0.017269651987589896,0.8121488432662226
1305,1.7547948360443115,21056000,55112704,0.016683353984262794,0.6993839036343088
1306,1.7601829767227173,21056000,55112704,0.017355304036755115,0.6167957532989718
1307,1.7636346817016602,21056000,55112704,0.017186715034767985,0.6920853309843261
1308,1.7847771644592285,21056000,55112704,0.01712844497524202,0.6208983487148066
1309,1.7740906476974487,21056000,55112704,0.0172167620039545,0.7065679843703861
1310,1.7484409809112549,21056000,55112704,0.01751114899525419,0.5887328308402577
1311,1.7468812465667725,21056000,55112704,0.016589206003118306,0.6286700769319992
1312,1.8473540544509888,21056000,55112704,0.0167849559802562,0.6574525805732405
1313,1.7424860000610352,21056000,55112704,0.016968142008408904,0.6275129751763826
1314,1.7569221258163452,21056000,55112704,0.016728168004192412,0.7020225417010199
1315,1.7235121726989746,21056000,55112704,0.016744559979997575,0.6724511858347991
1316,1.757265567779541,21056000,55112704,0.01750943501247093,0.6735136433813221
1317,1.7494431734085083,21056000,55112704,0.01708940096432343,0.7125295993464881
1318,1.7269598245620728,21056000,55112704,0.01735978201031685,0.735511225525124
1319,1.7684732675552368,21056000,55112704,0.018257028015796095,0.668328123781644
1320,1.7768429517745972,21056000,55112704,0.020600857969839126,0.6601926101850921
1321,1.807297706604004,21056000,55112704,0.017136009002570063,0.7289876609637873
1322,1.904833197593689,21056000,55112704,0.017572804994415492,0.731069978451888
1323,1.7733818292617798,21056000,55112704,0.01721526903565973,0.7457603312091348
1324,1.7649502754211426,21056000,55112704,0.01693119201809168,0.7276179795799399
1325,1.7851784229278564,21056000,55112704,0.01763834897428751,0.6543793568080075
1326,1.7774136066436768,21056000,55112704,0.016943424998316914,0.7230546481934316
1327,1.8074982166290283,21056000,55112704,0.016887649020645767,0.6521168467111428
1328,1.7998762130737305,21056000,55112704,0.01677068800199777,0.6232591348988615
1329,1.7998814582824707,21056000,55112704,0.016977399005554616,0.5955585126980525
1330,1.776321530342102,21056000,55112704,0.016808138985652477,0.7133307906290369
1331,1.8381057977676392,21056000,55112704,0.01670614699833095,0.7422420521854461
1332,1.7733800411224365,21056000,55112704,0.017961699049919844,0.6265904752295977
1333,1.8509442806243896,21056000,55112704,0.019518072018399835,0.6770247009748
1334,1.7510035037994385,21056000,55112704,0.018401661014650017,0.7357559704687356
1335,1.8291504383087158,21056000,55112704,0.017395308997947723,0.6502943256050447
1336,1.7515208721160889,21056000,55112704,0.016847483988385648,0.6798167358575806
1337,1.7437466382980347,21056000,55112704,0.016835270973388106,0.6715154337393884
1338,1.8126078844070435,21056000,55112704,0.017079001991078258,0.6923828430011421
1339,1.7727296352386475,21056000,55112704,0.016590577957686037,0.6341234992583163
1340,1.7541680335998535,21056000,55112704,0.01761795999482274,0.6328510267280488
1341,1.8118212223052979,21056000,55112704,0.016828567953780293,0.7241634455905938
1342,1.7818983793258667,21056000,55112704,0.016825801983941346,0.6581790504791549
1343,1.807504653930664,21056000,55112704,0.016962832014542073,0.6771907426181685
1344,1.706496238708496,21056000,55112704,0.016951080004218966,0.6284243058970789
1345,1.7747482061386108,21056000,55112704,0.016704233014024794,0.6453983083916782
1346,1.7911382913589478,21056000,55112704,0.017057981982361525,0.6555052495541639
1347,1.7612062692642212,21056000,55112704,0.016997877042740583,0.6569078512743574
1348,1.7407296895980835,21056000,55112704,0.018540023011155427,0.6363885144738848
1349,1.8029788732528687,21056000,55112704,0.017743646982125938,0.6866614615918192
1350,1.7831155061721802,21056000,55112704,0.017050257010851055,0.6073181538948774
1351,1.7841488122940063,21056000,55112704,0.0167664410546422,0.6590261790281731
1352,1.7781085968017578,21056000,55112704,0.016825952974613756,0.625936518550327
1353,1.7670239210128784,21056000,55112704,0.01966921699931845,0.6146381220827096
1354,1.8205198049545288,21056000,55112704,0.01698247902095318,0.7020320053849242
1355,1.806730031967163,21056000,55112704,0.017906936001963913,0.7383468171105795
1356,1.7365093231201172,21056000,55112704,0.017350844980683178,0.7285797909637568
1357,1.7485098838806152,21056000,55112704,0.016523041005712003,0.6505854407496279
1358,1.7884700298309326,21056000,55112704,0.0169462010380812,0.6334675449346919
1359,1.7646684646606445,21056000,55112704,0.016841451986692846,0.7154260765184897
1360,1.780416488647461,21056000,55112704,0.016748255991842598,0.6631494677244788
1361,1.7788468599319458,21056000,55112704,0.016796106996480376,0.6423975390557016
1362,1.7349117994308472,21056000,55112704,0.016629170975647867,0.6880694492473187
1363,1.7252936363220215,21056000,55112704,0.016783513012342155,0.6106244464130506
1364,1.783908724784851,21056000,55112704,0.016826434002723545,0.6766234539810613
1365,1.7910428047180176,21056000,55112704,0.016766611021012068,0.6728578185363681
1366,1.7934627532958984,21056000,55112704,0.01680684700841084,0.611713679753508
1367,1.784808874130249,21056000,55112704,0.016927856020629406,0.6448990096409932
1368,1.764774203300476,21056000,55112704,0.016772712056990713,0.7903600513195524
1369,1.7853138446807861,21056000,55112704,0.017068089975509793,0.6354277828191429
1370,1.7824584245681763,21056000,55112704,0.017553828947711736,0.6008104326723812
1371,1.7265223264694214,21056000,55112704,0.016781729005742818,0.6186655529591355
1372,1.739060640335083,21056000,55112704,0.01710223505506292,0.6859024061319303
1373,1.6827797889709473,21056000,55112704,0.017540041997563094,0.6569235371564476
1374,1.6649975776672363,21056000,55112704,0.01654399000108242,0.6180875959341265
1375,1.7631912231445312,21056000,55112704,0.01671480300137773,0.6659775950693304
1376,1.7782227993011475,21056000,55112704,0.016951659985352308,0.760153018752135
1377,1.8477356433868408,21056000,55112704,0.017662424012087286,0.6573885150960234
1378,1.7180776596069336,21056000,55112704,0.017898780992254615,0.6446443851012347
1379,1.7537713050842285,21056000,55112704,0.017191805003676564,0.6492108963542157
1380,1.7908897399902344,21056000,55112704,0.01675229298416525,0.6743330697234967
1381,1.718185305595398,21056000,55112704,0.017025310022290796,0.6670305908102803
1382,1.6545981168746948,21056000,55112704,0.016711265954654664,0.6363437267526045
1383,1.8152815103530884,21056000,55112704,0.016750370035879314,0.6713156021881835
1384,1.7694436311721802,21056000,55112704,0.016831443004775792,0.7997981111302115
1385,1.7977856397628784,21056000,55112704,0.01714575698133558,0.7823065071907687
1386,1.820982575416565,21056000,55112704,0.01684019895037636,0.7136526268154997
1387,1.7786672115325928,21056000,55112704,0.017455271969083697,0.7423816893016815
1388,1.7885208129882812,21056000,55112704,0.019673955044709146,0.61685459278361
1389,1.757519245147705,21056000,55112704,0.018031932006124407,0.7413187517470253
1390,1.7194586992263794,21056000,55112704,0.017372686008457094,0.8560953017697837
1391,1.762494444847107,21056000,55112704,0.01684181299060583,0.6728028535178786
1392,1.7317157983779907,21056000,55112704,0.016877799993380904,0.7412176385552732
1393,1.8078193664550781,21056000,55112704,0.017344011983368546,0.7272391305228956
1394,1.7572529315948486,21056000,55112704,0.016575919988099486,0.6509845654522767
1395,1.7518236637115479,21056000,55112704,0.016643187031149864,0.7975294705888125
1396,1.7868480682373047,21056000,55112704,0.016879122995305806,0.7529212608268628
1397,1.7793258428573608,21056000,55112704,0.016685626993421465,0.6694280667930256
1398,1.8294587135314941,21056000,55112704,0.01716579496860504,0.6774049440440213
1399,1.789925217628479,21056000,55112704,0.016986185975838453,0.6364655407163307
1400,1.7718929052352905,21056000,55112704,0.018230035959277302,0.655753239451809
1401,1.722293734550476,21056000,55112704,0.017157748981844634,0.6665089159851908
1402,1.8081483840942383,21056000,55112704,0.016918326960876584,0.6965089515931008
1403,1.7434735298156738,21056000,55112704,0.01680076401680708,0.6677744428662936
1404,1.7356592416763306,21056000,55112704,0.017001984000671655,0.7550920634589663
1405,1.759503960609436,21056000,55112704,0.01709578197915107,0.7062429521179944
1406,1.7695711851119995,21056000,55112704,0.017055005009751767,0.6804472039694082
1407,1.7923345565795898,21056000,55112704,0.016933094011619687,0.7128410484958105
1408,1.738885521888733,21056000,55112704,0.016521746991202235,0.6767730202811492
1409,1.7831740379333496,21056000,55112704,0.016971596982330084,0.6344162598983292
1410,1.777437448501587,21056000,55112704,0.01735260698478669,0.6472951355482326
1411,1.7406615018844604,21056000,55112704,0.01674104103585705,0.6727660686579581
1412,1.7732408046722412,21056000,55112704,0.016952199977822602,0.7864859137292862
1413,1.7135603427886963,21056000,55112704,0.016769625013694167,0.6791803135250896
1414,1.7752022743225098,21056000,55112704,0.016730239964090288,0.6905271619029147
1415,1.76981520652771,21056000,55112704,0.01941576600074768,0.7063624528261244
1416,1.7566981315612793,21056000,55112704,0.016958702995907515,0.6752753609506637
1417,1.8213698863983154,21056000,55112704,0.016806183964945376,0.6579133203576577
1418,1.733973503112793,21056000,55112704,0.016855025955010206,0.7348974108097335
1419,1.8310637474060059,21056000,55112704,0.016767430992331356,0.6980884574192896
1420,1.7743686437606812,21056000,55112704,0.01730721100466326,0.6997083871711662
1421,1.7512309551239014,21056000,55112704,0.016802636964712292,0.653343015650593
1422,1.7940106391906738,21056000,55112704,0.016949195007327944,0.6679657130264289
1423,1.767609715461731,21056000,55112704,0.01648124004714191,0.7197377857163938
1424,1.7665021419525146,21056000,55112704,0.017071145004592836,0.6529517411741853
1425,1.7624801397323608,21056000,55112704,0.01967461599269882,0.6932563276020568
1426,1.6975635290145874,21056000,55112704,0.017212181992363185,0.6475618430819565
1427,1.7637242078781128,21056000,55112704,0.017130786960478872,0.696069756984575
1428,1.7130846977233887,21056000,55112704,0.016632406041026115,0.6756215031871888
1429,1.705617904663086,21056000,55112704,0.016775226045865566,0.667197088631592
1430,1.8314096927642822,21056000,55112704,0.017027583031449467,0.714053275344787
1431,1.8054430484771729,21056000,55112704,0.016691777971573174,0.726879166238713
1432,1.7216848134994507,21056000,55112704,0.01708993100328371,0.65931539862088
1433,1.763511061668396,21056000,55112704,0.016930108016822487,0.6982646915066323
1434,1.7631603479385376,21056000,55112704,0.016748505004215986,0.7288470279852994
1435,1.7501230239868164,21056000,55112704,0.018027182028163224,0.6905386549288322
1436,1.7087851762771606,21056000,55112704,0.017003536981064826,0.6901099474835085
1437,1.839275598526001,21056000,55112704,0.018151035998016596,0.7036148227481018
1438,1.7234803438186646,21056000,55112704,0.017016370955388993,0.7498357203770902
1439,1.8308770656585693,21056000,55112704,0.017053692019544542,0.6799958848853983
1440,1.785654067993164,21056000,55112704,0.016697668994311243,0.6704374853125447
1441,1.8398468494415283,21056000,55112704,0.016714060038793832,0.6717959207803311
1442,1.7654825448989868,21056000,55112704,0.017213975021149963,0.6959437339105696
1443,1.7377500534057617,21056000,55112704,0.01716259797103703,0.573150774743376
1444,1.7429112195968628,21056000,55112704,0.018718437990173697,0.6672705720829715
1445,1.7033759355545044,21056000,55112704,0.01703517697751522,0.6677922996200795
1446,1.711028814315796,21056000,55112704,0.0169209010200575,0.6708037286812775
1447,1.7481248378753662,21056000,55112704,0.017020559986121953,0.730538248961798
1448,1.7489570379257202,21056000,55112704,0.017295168014243245,0.6797046185798905
1449,1.733031988143921,21056000,55112704,0.017025167995598167,0.6730106236785188
1450,1.6788798570632935,21056000,55112704,0.01761528296628967,0.6561195350209759
1451,1.7735462188720703,21056000,55112704,0.0164843859965913,0.6595241245333395
1452,1.8045649528503418,21056000,55112704,0.016916361986659467,0.7005390766946427
1453,1.785919189453125,21056000,55112704,0.01693866401910782,0.6387610476903619
1454,1.7601324319839478,21056000,55112704,0.016751991992350668,0.7039291289777538
1455,1.7337498664855957,21056000,55112704,0.016703428991604596,0.7475451026512585
1456,1.693224310874939,21056000,55112704,0.017028984962962568,0.6107308850676554
1457,1.821799635887146,21056000,55112704,0.016732294054236263,0.6943899790687544
1458,1.7621490955352783,21056000,55112704,0.016860135947354138,0.7869113430515057
1459,1.7790428400039673,21056000,55112704,0.017291371012106538,0.679240798712284
1460,1.7157195806503296,21056000,55112704,0.017792619008105248,0.6574356517102868
1461,1.7738103866577148,21056000,55112704,0.017193325969856232,0.7516969553393686
1462,1.6941092014312744,21056000,55112704,0.016882969008293003,0.7175218380014359
1463,1.7767400741577148,21056000,55112704,0.016877398011274636,0.7398066180990379
1464,1.7424472570419312,21056000,55112704,0.016926401003729552,0.7279815268243174
1465,1.750011920928955,21056000,55112704,0.017633937997743487,0.7419870111823473
1466,1.7452313899993896,21056000,55112704,0.01689051400171593,0.6792733981483939
1467,1.738579273223877,21056000,55112704,0.016818317002616823,0.7246170814901546
1468,1.7776062488555908,21056000,55112704,0.02038019901374355,0.7375974723258895
1469,1.7227783203125,21056000,55112704,0.018101402034517378,0.65012950453469
1470,1.7841198444366455,21056000,55112704,0.01724264898803085,0.7173684159213859
1471,1.7610840797424316,21056000,55112704,0.01680143497651443,0.6509574496509637
1472,1.7960329055786133,21056000,55112704,0.01840314199216664,0.6827097636718159
1473,1.7380750179290771,21056000,55112704,0.019776247965637594,0.6688424863455721
1474,1.7759771347045898,21056000,55112704,0.017328571004327387,0.7206732525197667
1475,1.8200708627700806,21056000,55112704,0.01713167899288237,0.7572443359640934
1476,1.7186940908432007,21056000,55112704,0.016778891964349896,0.6158792017865355
1477,1.7148849964141846,21056000,55112704,0.017480437993071973,0.6371599710571081
1478,1.7729144096374512,21056000,55112704,0.017335925018414855,0.6496588489368613
1479,1.7432546615600586,21056000,55112704,0.01684553798986599,0.7098085447345411
1480,1.7356696128845215,21056000,55112704,0.017411407025065273,0.6663983787125252
1481,1.7454421520233154,21056000,55112704,0.016594133048783988,0.6631442394498701
1482,1.7320044040679932,21056000,55112704,0.01737158198375255,0.6609777020063222
1483,1.720562219619751,21056000,55112704,0.016997786005958915,0.7581931567067284
1484,1.8078670501708984,21056000,55112704,0.017010260024107993,0.6978027688513083
1485,1.656844139099121,21056000,55112704,0.017832723970059305,0.6319248364390014
1486,1.7262539863586426,21056000,55112704,0.016923586023040116,0.6306436191444781
1487,1.6904206275939941,21056000,55112704,0.017549518030136824,0.6340446440610438
1488,1.8158690929412842,21056000,55112704,0.01707403000909835,0.7234510803605879
1489,1.830003023147583,21056000,55112704,0.017278397048357874,0.7417657730119603
1490,1.8048416376113892,21056000,55112704,0.01764277502661571,0.6673906683010287
1491,1.7962695360183716,21056000,55112704,0.01774547901004553,0.6303841302613834
1492,1.7952886819839478,21056000,55112704,0.016857641050592065,0.629991590062694
1493,1.7651393413543701,21056000,55112704,0.01747720199637115,0.6429874544064527
1494,1.740125060081482,21056000,55112704,0.01879540301160887,0.6915389263437357
1495,1.666524052619934,21056000,55112704,0.018960825982503593,0.6338944932051482
1496,1.735207438468933,21056000,55112704,0.01691736397333443,0.6743837409388128
1497,1.7572723627090454,21056000,55112704,0.016727926034945995,0.6982464930417873
1498,1.728896975517273,21056000,55112704,0.016853743989486247,0.6140579564165265
1499,1.774261474609375,21056000,55112704,0.016957479994744062,0.6906780111564007
1500,1.6819710731506348,21056000,55112704,0.01933561300393194,0.6491881987465359
1501,1.7444831132888794,21056000,55112704,0.018346733995713294,0.6149222135028706
1502,1.7383697032928467,21056000,55112704,0.01773505797609687,0.646554053796041
1503,1.7801172733306885,21056000,55112704,0.016947018972132355,0.6421190404157721
1504,1.7255773544311523,21056000,55112704,0.016751189017668366,0.6229836817804737
1505,1.760024905204773,21056000,55112704,0.016916832013521343,0.6173935719928603
1506,1.666583776473999,21056000,55112704,0.016771397029515356,0.6117813369318387
1507,1.7025935649871826,21056000,55112704,0.01677185797598213,0.5901873763486382
1508,1.7617167234420776,21056000,55112704,0.016891914943698794,0.6697701312314138
1509,1.7757853269577026,21056000,55112704,0.017526323965284973,0.7807327010463104
1510,1.6650468111038208,21056000,55112704,0.0200255669769831,0.6418925744359602
1511,1.815521001815796,21056000,55112704,0.020135004015173763,0.7336122917996694
1512,1.7286138534545898,21056000,55112704,0.01845446799416095,0.6366463334033806
1513,1.7183952331542969,21056000,55112704,0.01836590003222227,0.681695043336154
1514,1.7506558895111084,21056000,55112704,0.018288885010406375,0.6412828133999532
1515,1.7037088871002197,21056000,55112704,0.020612987980712205,0.6792442073311855
1516,1.7436074018478394,21056000,55112704,0.020481368992477655,0.6482332080140107
1517,1.7318577766418457,21056000,55112704,0.019203714036848396,0.6948115081369678
1518,1.701641321182251,21056000,55112704,0.025925057008862495,0.6669877573515199
1519,1.7614766359329224,21056000,55112704,0.0336903230054304,0.6528350082656271
1520,1.6789968013763428,21056000,55112704,0.027514070039615035,0.648208481918446
1521,1.7410662174224854,21056000,55112704,0.02321204001782462,0.6527188739113219
1522,1.734171748161316,21056000,55112704,0.01901308400556445,0.6788800703451808
1523,1.719970703125,21056000,55112704,0.018289616971742362,0.605660222129904
1524,1.726839542388916,21056000,55112704,0.018865093996282667,0.7068355802895536
1525,1.7840375900268555,21056000,55112704,0.018873670022003353,0.6496943051043406
1526,1.7178058624267578,21056000,55112704,0.02132909098872915,0.710004236801892
1527,1.7464098930358887,21056000,55112704,0.02097854798194021,0.7023852859239691
1528,1.7509396076202393,21056000,55112704,0.018749234965071082,0.6818065136170066
1529,1.7483597993850708,21056000,55112704,0.018772069015540183,0.6891789254170246
1530,1.725451946258545,21056000,55112704,0.022341384028550237,0.6531427958242401
1531,1.7880257368087769,21056000,55112704,0.019195228000171483,0.6413966992710214
1532,1.7414311170578003,21056000,55112704,0.0187853230163455,0.7005682763339032
1533,1.7425037622451782,21056000,55112704,0.018121798988431692,0.6647240658738538
1534,1.7218348979949951,21056000,55112704,0.01912428403738886,0.6731024355894552
1535,1.7389873266220093,21056000,55112704,0.018849032989237458,0.7009728133445314
1536,1.7275493144989014,21056000,55112704,0.020420874003320932,0.7124820432131627
1537,1.7497309446334839,21056000,55112704,0.02090370695805177,0.6188217030439583
1538,1.7508238554000854,21056000,55112704,0.018617005029227585,0.6962027070057949
1539,1.7599513530731201,21056000,55112704,0.01915864902548492,0.6826931926049876
1540,1.7505916357040405,21056000,55112704,0.017635510012041777,0.6662368655102388
1541,1.7521387338638306,21056000,55112704,0.017236515996046364,0.6790702594963607
1542,1.7617748975753784,21056000,55112704,0.01707642403198406,0.659248007268217
1543,1.7111510038375854,21056000,55112704,0.0171530990046449,0.638960725122956
1544,1.7844634056091309,21056000,55112704,0.017646551015786827,0.6917076601280466
1545,1.6779298782348633,21056000,55112704,0.01811835204716772,0.5838614574485445
1546,1.6708674430847168,21056000,55112704,0.01705510402098298,0.6104388541563636
1547,1.7501683235168457,21056000,55112704,0.017098175012506545,0.706265246470527
1548,1.704740285873413,21056000,55112704,0.017290758958552033,0.6800086929030734
1549,1.7384021282196045,21056000,55112704,0.016919696994591504,0.7094323294902077
1550,1.7222156524658203,21056000,55112704,0.016966986993793398,0.630610530390273
1551,1.7086424827575684,21056000,55112704,0.017199065012391657,0.775583933382791
1552,1.6820108890533447,21056000,55112704,0.017169249011203647,0.6747897388011228
1553,1.661698579788208,21056000,55112704,0.01818476797780022,0.6123644768626569
1554,1.7894607782363892,21056000,55112704,0.01867934298934415,0.7067430709487891
1555,1.777908444404602,21056000,55112704,0.018759824975859374,0.7118456718074124
1556,1.7532272338867188,21056000,55112704,0.019976423995103687,0.690270963194456
1557,1.6780366897583008,21056000,55112704,0.02136927703395486,0.6514382080303134
1558,1.7490226030349731,21056000,55112704,0.01944076200015843,0.7112696348404002
1559,1.7688398361206055,21056000,55112704,0.019787366967648268,0.7114223154431691
1560,1.7618565559387207,21056000,55112704,0.0192437989753671,0.714301333703355
1561,1.7105062007904053,21056000,55112704,0.017448146012611687,0.6340771293716418
1562,1.7522099018096924,21056000,55112704,0.017320254002697766,0.6275399915452047
1563,1.6886987686157227,21056000,55112704,0.018623266951180995,0.6525384810585274
1564,1.7509965896606445,21056000,55112704,0.017980111006181687,0.6285702690554551
