global_step,loss,ortho_loss,total_loss,vram_allocated_bytes,vram_peak_bytes,time_sec,gradient_magnitude
523,2.1378941535949707,0.0007446309318765998,2.1379685401916504,22105600,56227840,0.019539322005584836,0.7097360382063067
524,2.054816484451294,0.0007690865895710886,2.0548934936523438,22105600,56227840,0.01982609397964552,0.41997347759579956
525,2.097351551055908,0.0007108401041477919,2.0974225997924805,22105600,56227840,0.01963389100274071,0.7322998725388252
526,2.0605955123901367,0.000578774546738714,2.0606534481048584,22105600,56227840,0.019611428026109934,0.7042120439169663
527,2.0124218463897705,0.0005009032320231199,2.012471914291382,22105600,56227840,0.019677814038004726,0.42397450705482487
528,2.147836208343506,0.0005386428092606366,2.147890090942383,22105600,56227840,0.019485470955260098,0.6534914710557076
529,2.099376678466797,0.0005683335475623608,2.099433422088623,22105600,56227840,0.01974835601868108,0.6824075359272247
530,2.119103193283081,0.0005694435094483197,2.1191601753234863,22105600,56227840,0.019436687987763435,0.5003499916749505
531,2.1024866104125977,0.0006231843726709485,2.102548837661743,22105600,56227840,0.019919270009268075,0.7153745602951698
532,2.0621609687805176,0.000642594532109797,2.062225341796875,22105600,56227840,0.01973868894856423,0.7919702702160737
533,2.0816380977630615,0.000706321734469384,2.0817086696624756,22105600,56227840,0.019496691005770117,0.4653637735184475
534,2.091540813446045,0.0007687743054702878,2.0916175842285156,22105600,56227840,0.01977552898460999,0.6221165143024855
535,2.124094247817993,0.0007897619507275522,2.124173164367676,22105600,56227840,0.019558959000278264,0.7832768921864026
536,2.1279349327087402,0.0008126666070893407,2.128016233444214,22105600,56227840,0.019638018973637372,0.44503035102442895
537,2.087907314300537,0.000789801066275686,2.0879862308502197,22105600,56227840,0.019759468035772443,0.746786938137822
538,2.1086063385009766,0.0007547271670773625,2.1086819171905518,22105600,56227840,0.019490950973704457,0.7079400394945212
539,2.0370631217956543,0.0006967609515413642,2.037132740020752,22105600,56227840,0.019769157050177455,0.5021402682596677
540,2.129567861557007,0.0006712465547025204,2.1296350955963135,22105600,56227840,0.01948991895187646,0.7380274789327289
541,2.12471604347229,0.0006067372742109001,2.124776601791382,22105600,56227840,0.01997944398317486,0.7055171008438116
542,2.0591182708740234,0.0005553165101446211,2.059173822402954,22105600,56227840,0.019477285037282854,0.49046199949768143
543,2.0715324878692627,0.000549834338016808,2.071587562561035,22105600,56227840,0.0195898279780522,0.6537154883101413
544,2.113323926925659,0.0006273079197853804,2.113386631011963,22105600,56227840,0.01983462000498548,0.6791953693117291
545,2.0355896949768066,0.0006357456441037357,2.0356533527374268,22105600,56227840,0.019478898029774427,0.42174807659074437
546,2.12353515625,0.0005892534973099828,2.123594045639038,22105600,56227840,0.019559590029530227,0.6574687842034488
547,2.0635204315185547,0.0005452215555123985,2.063575029373169,22105600,56227840,0.019467296020593494,0.601677489002619
548,2.070796012878418,0.0005190865485928953,2.070847988128662,22105600,56227840,0.019635414006188512,0.43783660640170674
549,2.0819571018218994,0.0004552638274617493,2.082002639770508,22105600,56227840,0.01967704202979803,0.47320338025689623
550,2.147345542907715,0.0004016302991658449,2.147385597229004,22105600,56227840,0.01954048400511965,0.5286487359351548
551,2.1225247383117676,0.00037459764280356467,2.1225621700286865,22105600,56227840,0.01992548198904842,0.5167506450286262
552,2.083221435546875,0.00042328675044700503,2.083263874053955,22105600,56227840,0.019749089027754962,0.4756643187600961
553,2.039855480194092,0.00046952138654887676,2.039902448654175,22105600,56227840,0.019715545000508428,0.48292218657297964
554,2.0426745414733887,0.0005450192838907242,2.042729139328003,22105600,56227840,0.019534002000000328,0.5806076333478095
555,2.0594589710235596,0.0005835347692482173,2.0595173835754395,22105600,56227840,0.019593183998949826,0.44601915034295264
556,2.0746874809265137,0.00054880790412426,2.074742317199707,22105600,56227840,0.0196132609853521,0.4826301190736543
557,2.026493787765503,0.0004963981918990612,2.026543378829956,22105600,56227840,0.01980770897353068,0.4960175840138718
558,2.0198006629943848,0.0004248242767062038,2.019843101501465,22105600,56227840,0.019605737004894763,0.5050662466693512
559,2.0311856269836426,0.00037126161623746157,2.0312228202819824,22105600,56227840,0.019661773985717446,0.47247760209990647
560,2.0673718452453613,0.00038488503196276724,2.0674102306365967,22105600,56227840,0.019561463966965675,0.39860284058433204
561,2.130100727081299,0.0004548516299109906,2.1301462650299072,22105600,56227840,0.01999733701813966,0.5260617156525277
562,2.0972986221313477,0.000593403703533113,2.097357988357544,22105600,56227840,0.01976020896108821,0.4740140406458921
563,2.0325393676757812,0.000625189277343452,2.032601833343506,22105600,56227840,0.01956055301707238,0.4522860689661862
564,2.081442356109619,0.0005996089894324541,2.0815021991729736,22105600,56227840,0.019565502007026225,0.48748696039480854
565,2.0473861694335938,0.0005198005237616599,2.047438144683838,22105600,56227840,0.019754648965317756,0.4917315723904215
566,2.0545012950897217,0.00047735380940139294,2.054548978805542,22105600,56227840,0.01945766800781712,0.5581508138661155
567,2.1286535263061523,0.00038856948958709836,2.128692388534546,22105600,56227840,0.019616478006355464,0.45428180315291783
568,2.1105542182922363,0.00034678407246246934,2.110588788986206,22105600,56227840,0.01951066794572398,0.48867191231603196
569,2.0457324981689453,0.00036753551103174686,2.045769214630127,22105600,56227840,0.019502512994222343,0.4923198857540307
570,2.093325138092041,0.0005299596232362092,2.0933780670166016,22105600,56227840,0.01945298898499459,0.5029092068040689
571,2.0971784591674805,0.0006375513039529324,2.0972421169281006,22105600,56227840,0.019738077011425048,0.4829494801504836
572,2.0726218223571777,0.0006319070234894753,2.0726850032806396,22105600,56227840,0.019895694975275546,0.4777082338376297
573,2.0630600452423096,0.0005790862487629056,2.0631179809570312,22105600,56227840,0.01953352097189054,0.7307240690291729
574,2.049025058746338,0.0005347831174731255,2.0490784645080566,22105600,56227840,0.0197448399849236,0.49229511941761267
575,2.1116394996643066,0.00043256705976091325,2.111682653427124,22105600,56227840,0.020193367963656783,0.6976150291807592
576,2.0257225036621094,0.00040347568574361503,2.0257627964019775,22105600,56227840,0.019580671039875597,0.7350514950907739
577,2.028665065765381,0.0004308242932893336,2.0287082195281982,22105600,56227840,0.019826514006126672,0.6052144746191033
578,2.004321575164795,0.00046524073695763946,2.0043680667877197,22105600,56227840,0.01951738097704947,0.8310682636252007
579,2.061363697052002,0.0005192150129005313,2.061415672302246,22105600,56227840,0.019542908994480968,0.5173942947756687
580,2.1257028579711914,0.0005541876307688653,2.125758171081543,22105600,56227840,0.019809573015663773,0.5487415087119684
581,2.1082639694213867,0.0005587275372818112,2.1083197593688965,22105600,56227840,0.019933426985517144,0.5101797919599756
582,2.068294048309326,0.0005684774951077998,2.0683507919311523,22105600,56227840,0.019719982985407114,0.49221014099540616
583,2.026909589767456,0.0006021680310368538,2.0269699096679688,22105600,56227840,0.019553098012693226,0.6141029218983985
584,2.0642974376678467,0.0005731143755838275,2.064354658126831,22105600,56227840,0.019722468045074493,0.6054306595411522
585,2.0315394401550293,0.0005725270020775497,2.0315966606140137,22105600,56227840,0.01977172098122537,0.49906499215587147
586,2.014842987060547,0.0005755478050559759,2.0149004459381104,22105600,56227840,0.01970672799507156,0.4587851144731653
587,2.0580520629882812,0.0006267514545470476,2.058114767074585,22105600,56227840,0.019550524011719972,0.4793256775426892
588,2.045832633972168,0.0006369374459609389,2.045896291732788,22105600,56227840,0.019510917947627604,0.5723486736154493
589,2.0509684085845947,0.0005546826869249344,2.0510239601135254,22105600,56227840,0.01946473104180768,0.5902206338878506
590,2.0090081691741943,0.0005749274278059602,2.009065628051758,22105600,56227840,0.019684877013787627,0.642667741739538
591,2.0205702781677246,0.0006336919032037258,2.0206336975097656,22105600,56227840,0.01995396602433175,0.612279662544131
592,2.0730206966400146,0.0007190643227659166,2.0730926990509033,22105600,56227840,0.019612601026892662,0.6753279226348217
593,2.1012258529663086,0.000688104541040957,2.101294755935669,22105600,56227840,0.01943724899319932,0.5647251633434137
594,2.0770697593688965,0.0006187839317135513,2.077131748199463,22105600,56227840,0.0196272479952313,0.634714778413387
595,2.0055572986602783,0.0006015835097059608,2.005617380142212,22105600,56227840,0.01967532903654501,0.5391160067799544
596,2.088449478149414,0.0005972834769636393,2.0885093212127686,22105600,56227840,0.019521759008057415,0.5803134336201191
597,2.0551490783691406,0.0005667258519679308,2.055205821990967,22105600,56227840,0.01975884597050026,0.6054498410504847
598,2.055473566055298,0.0005379190552048385,2.055527448654175,22105600,56227840,0.019446376943960786,0.47619950632731045
599,2.066171646118164,0.00046614333405159414,2.066218376159668,22105600,56227840,0.019534382037818432,0.5549368746643256
600,2.0704588890075684,0.0005326602840796113,2.070512056350708,22105600,56227840,0.023674533993471414,0.5017631609118138
601,2.018303394317627,0.0005622826283797622,2.018359661102295,22105600,56227840,0.023484083998482674,0.52351827889722
602,2.027106761932373,0.0006078918813727796,2.027167558670044,22105600,56227840,0.020556214032694697,0.4794895074761815
603,2.062534809112549,0.0006105535430833697,2.062595844268799,22105600,56227840,0.019832667021546513,0.5293821856581025
604,2.029799699783325,0.000627409084700048,2.029862403869629,22105600,56227840,0.019978731987066567,0.48965996426529806
605,2.015162706375122,0.0005645891651511192,2.015219211578369,22105600,56227840,0.01960800203960389,0.5282817822146691
606,2.0927233695983887,0.0005091120838187635,2.0927743911743164,22105600,56227840,0.019501470029354095,0.6526013000605857
607,2.0351929664611816,0.0005529419868253171,2.035248279571533,22105600,56227840,0.01961246004793793,0.4910293136989817
608,2.0875039100646973,0.0005730094853788614,2.0875611305236816,22105600,56227840,0.01950434601167217,0.48280051422760284
609,2.1175193786621094,0.0005648427759297192,2.1175758838653564,22105600,56227840,0.019818900036625564,0.5364047729461026
610,2.045865297317505,0.000519865017849952,2.045917272567749,22105600,56227840,0.019672833965159953,0.479984886954277
611,2.0432872772216797,0.0004818984307348728,2.043335437774658,22105600,56227840,0.019904862041585147,0.4724016967831547
612,2.011962652206421,0.00041082047391682863,2.0120036602020264,22105600,56227840,0.019667343993205577,0.5574352483310108
613,2.080806255340576,0.000386962725315243,2.0808448791503906,22105600,56227840,0.01945781899848953,0.5017980649731846
614,2.0210883617401123,0.0004178636590950191,2.021130084991455,22105600,56227840,0.019838868000078946,0.532558666275297
615,2.0337424278259277,0.0004630942130461335,2.0337886810302734,22105600,56227840,0.01944039500085637,0.5585593118078258
616,2.0498673915863037,0.00041841494385153055,2.0499091148376465,22105600,56227840,0.01957484899321571,0.5397034237470375
617,2.027431011199951,0.00040702661499381065,2.0274717807769775,22105600,56227840,0.019605717970989645,0.4887127828823901
618,2.0798110961914062,0.00037744492874480784,2.0798487663269043,22105600,56227840,0.01953141699777916,0.5439352313964988
619,2.116525411605835,0.00039446871960535645,2.1165647506713867,22105600,56227840,0.019720254000276327,0.5486962285649783
620,2.030245780944824,0.0003819530247710645,2.0302839279174805,22105600,56227840,0.01951839297544211,0.49831989125288406
621,1.9997166395187378,0.00037218350917100906,1.9997538328170776,22105600,56227840,0.019977870979346335,0.6079605483266294
622,2.0219948291778564,0.0003480676678009331,2.0220296382904053,22105600,56227840,0.019717959046829492,0.5277307627967115
623,1.9580827951431274,0.00036767765413969755,1.958119511604309,22105600,56227840,0.01962935196934268,0.5383753354958495
624,2.0097780227661133,0.000401048397179693,2.0098180770874023,22105600,56227840,0.01979781099362299,0.5736982889548043
625,2.026677131652832,0.0004119336954317987,2.0267183780670166,22105600,56227840,0.019429464999120682,0.5492193724773741
626,2.002169132232666,0.0003880510339513421,2.0022079944610596,22105600,56227840,0.0194877139874734,0.4878909506979359
627,2.014232635498047,0.0003374407533556223,2.0142664909362793,22105600,56227840,0.019694546004757285,0.5633149753695206
628,2.0371625423431396,0.0003826666797976941,2.037200927734375,22105600,56227840,0.019456384994555265,0.5287846143554111
629,2.004408836364746,0.00040723965503275394,2.0044496059417725,22105600,56227840,0.019999741984065622,0.43848673668906263
630,2.054253101348877,0.0004773863183800131,2.0543007850646973,22105600,56227840,0.019987329025752842,0.5675470144949916
631,2.110470771789551,0.00042257431778125465,2.1105129718780518,22105600,56227840,0.020064575015567243,0.5421277487620589
632,2.008528232574463,0.00035944924456998706,2.0085642337799072,22105600,56227840,0.019900745013728738,0.4685633611589333
633,1.9473416805267334,0.00035121574182994664,1.9473768472671509,22105600,56227840,0.019670369976665825,0.6321508426963554
634,2.026770830154419,0.0004069802525918931,2.0268115997314453,22105600,56227840,0.019768274971283972,0.47153003504508906
635,2.0172648429870605,0.00037478539161384106,2.0173022747039795,22105600,56227840,0.01981614500982687,0.49650736766920195
636,2.0226356983184814,0.00034957219031639397,2.0226707458496094,22105600,56227840,0.01974912901641801,0.5087498108840239
637,2.0261030197143555,0.0003074609558098018,2.0261337757110596,22105600,56227840,0.01979763002600521,0.5696437626450293
638,2.010439872741699,0.0004026446840725839,2.0104801654815674,22105600,56227840,0.019646233995445073,0.490637389987653
639,2.0331039428710938,0.00044500111835077405,2.0331485271453857,22105600,56227840,0.01980371098034084,0.5044092608327698
640,2.002394199371338,0.0004085846012458205,2.0024349689483643,22105600,56227840,0.019428792991675436,0.49177323042892646
641,2.019509792327881,0.0003858785203192383,2.0195484161376953,22105600,56227840,0.02039894595509395,0.4891387185877747
642,2.021918773651123,0.00033150610397569835,2.021951913833618,22105600,56227840,0.01965095300693065,0.525447117956666
643,2.070895195007324,0.00040411617374047637,2.0709354877471924,22105600,56227840,0.01982951001264155,0.6386365675055036
644,2.0459067821502686,0.0004777521826326847,2.045954465866089,22105600,56227840,0.020027004007715732,0.5270978018382718
645,1.9899042844772339,0.0005171692464500666,1.989956021308899,22105600,56227840,0.019769165955949575,0.5101032505518006
646,2.0365662574768066,0.0004963410901837051,2.0366158485412598,22105600,56227840,0.01965973002370447,0.5834885320911686
647,2.069295883178711,0.00045027013402432203,2.069340944290161,22105600,56227840,0.019672864000312984,0.5561594899229078
648,2.062319040298462,0.00038937939098104835,2.0623579025268555,22105600,56227840,0.019386262982152402,0.5794049593313384
649,2.0541648864746094,0.0002837791107594967,2.0541932582855225,22105600,56227840,0.01956943899858743,0.6052429965275102
650,2.0114638805389404,0.0003665732219815254,2.011500597000122,22105600,56227840,0.019343752996064723,0.5240531313231126
651,1.9855858087539673,0.0004303765017539263,1.9856288433074951,22105600,56227840,0.019926392997149378,0.6486325045376599
652,2.0141654014587402,0.0004907876718789339,2.014214515686035,22105600,56227840,0.019568977993912995,0.5945117891414188
653,1.973036766052246,0.000525916984770447,1.973089337348938,22105600,56227840,0.01945044397143647,0.45169475581571633
654,2.053443670272827,0.000504379509948194,2.0534942150115967,22105600,56227840,0.019628059992101043,0.49066789419968904
655,2.010326385498047,0.000530742050614208,2.0103795528411865,22105600,56227840,0.019440445001237094,0.5430858548571441
656,2.0150952339172363,0.00048119816347025335,2.015143394470215,22105600,56227840,0.019522621005307883,0.5604449321628615
657,2.032820224761963,0.00042798591312021017,2.032863140106201,22105600,56227840,0.019643680017907172,0.5876427103512953
658,2.01662540435791,0.00045042121200822294,2.0166704654693604,22105600,56227840,0.01941738202003762,0.5324445926510433
659,1.9900789260864258,0.00043099038884975016,1.9901220798492432,22105600,56227840,0.01954452198697254,0.4838934386797017
660,2.040825843811035,0.00040489420644007623,2.0408663749694824,22105600,56227840,0.019380010955501348,0.6796181575970168
661,2.0145070552825928,0.0003365372831467539,2.014540672302246,22105600,56227840,0.019898992031812668,0.5096572490882385
662,2.0476508140563965,0.0002996581606566906,2.0476808547973633,22105600,56227840,0.019463378004729748,0.5758520063821371
663,1.9863353967666626,0.0002298195759067312,1.986358404159546,22105600,56227840,0.019530004006810486,0.6174749514904107
664,1.9904837608337402,0.00025930273113772273,1.9905097484588623,22105600,56227840,0.01966303598601371,0.586524908219196
665,2.050271511077881,0.0003445651673246175,2.0503060817718506,22105600,56227840,0.01945484196767211,0.595218011430173
666,2.0113489627838135,0.0004213367938064039,2.0113911628723145,22105600,56227840,0.019522902031894773,0.5905447108418562
667,1.9965896606445312,0.0004686512111220509,1.9966365098953247,22105600,56227840,0.01965680404100567,0.6424838841253455
668,2.0110557079315186,0.0004354117263574153,2.011099338531494,22105600,56227840,0.020569419022649527,0.7604030388048463
669,1.9846962690353394,0.0004636773082893342,1.9847426414489746,22105600,56227840,0.020617238013073802,0.6849448451237927
670,1.9638506174087524,0.0005109577905386686,1.9639017581939697,22105600,56227840,0.020479698025155813,0.5495420648413308
671,1.9667332172393799,0.000502121401950717,1.9667834043502808,22105600,56227840,0.020587262057233602,0.6870676426340729
672,2.0403876304626465,0.00050152069889009,2.040437698364258,22105600,56227840,0.019859547959640622,0.8226572202433261
673,1.9672520160675049,0.0005301141645759344,1.967305064201355,22105600,56227840,0.01971202902495861,0.6599537633551609
674,2.0129048824310303,0.0005764839588664472,2.012962579727173,22105600,56227840,0.01980129798175767,0.7423464691009379
675,1.96498441696167,0.0005536936223506927,1.9650397300720215,22105600,56227840,0.019339204009156674,0.7303101452309446
676,2.0031321048736572,0.00046088360249996185,2.003178119659424,22105600,56227840,0.019746623991522938,0.5774157920608054
677,2.06600284576416,0.0004303049936424941,2.0660457611083984,22105600,56227840,0.019616316945757717,0.7455747635578699
678,2.029053211212158,0.00048358095227740705,2.029101610183716,22105600,56227840,0.01956319803139195,0.7154389085474085
679,1.9873082637786865,0.0005360485520213842,1.9873619079589844,22105600,56227840,0.019631736970040947,0.49615352099211013
680,2.0694704055786133,0.00048737449105829,2.06951904296875,22105600,56227840,0.01941850397270173,0.5898456180635987
681,1.9721888303756714,0.00042632236727513373,1.9722315073013306,22105600,56227840,0.0200858450261876,0.7083384282115968
682,2.001173973083496,0.0004141207900829613,2.0012154579162598,22105600,56227840,0.019690868037287146,0.5182052789728415
683,2.0101561546325684,0.0004979887162335217,2.0102059841156006,22105600,56227840,0.019430446962360293,0.6265758587780965
684,1.9513111114501953,0.0005328184925019741,1.9513643980026245,22105600,56227840,0.019766491022892296,0.5109745492442754
685,2.0197031497955322,0.0005165348411537707,2.0197548866271973,22105600,56227840,0.019402552978135645,0.5003444366717812
686,1.9861299991607666,0.0005060489638708532,1.9861806631088257,22105600,56227840,0.019379650009796023,0.5331409279715658
687,1.9781832695007324,0.0004841367481276393,1.97823166847229,22105600,56227840,0.01958012901013717,0.5874005924583824
688,1.9852594137191772,0.00045349422725848854,1.9853047132492065,22105600,56227840,0.019612239964772016,0.614282153739696
689,2.009765863418579,0.0004355906858108938,2.0098094940185547,22105600,56227840,0.019546636031009257,0.5820231410053615
690,2.022243022918701,0.000532804406248033,2.022296190261841,22105600,56227840,0.019429595035035163,0.5318799283867712
691,1.9414236545562744,0.000592699449043721,1.9414829015731812,22105600,56227840,0.019807509030215442,0.7667345164570333
692,1.9699735641479492,0.0006095257122069597,1.9700344800949097,22105600,56227840,0.019461004005279392,0.49203465477014485
693,2.0092687606811523,0.0005826083943247795,2.009326934814453,22105600,56227840,0.019559499982278794,0.6546159572502432
694,1.9784836769104004,0.0005862524849362671,1.9785423278808594,22105600,56227840,0.019697239971719682,0.6750866207501899
695,1.9544416666030884,0.0005976503598503768,1.9545013904571533,22105600,56227840,0.019412552996072918,0.5973650010498062
696,2.0115368366241455,0.0006096676224842668,2.0115978717803955,22105600,56227840,0.019531678000930697,0.6316599111273666
697,1.9562158584594727,0.0005746190436184406,1.9562733173370361,22105600,56227840,0.019640383019577712,0.5233958080529185
698,1.9994332790374756,0.0004960079095326364,1.9994828701019287,22105600,56227840,0.019445684971287847,0.6485567758100772
699,1.9890565872192383,0.0004878800828009844,1.9891053438186646,22105600,56227840,0.019325347966514528,0.5228208317404014
700,1.9888160228729248,0.0004913541488349438,1.9888651371002197,22105600,56227840,0.025404752988833934,0.493975722828491
701,2.022463798522949,0.0004903787048533559,2.022512912750244,22105600,56227840,0.024520472972653806,0.5404875687047672
702,1.9779514074325562,0.0005248973611742258,1.9780038595199585,22105600,56227840,0.025436202995479107,0.5490042530298156
703,1.989341378211975,0.0005358546040952206,1.989395022392273,22105600,56227840,0.022838365053758025,0.5206572533564863
704,1.982792615890503,0.0004970975569449365,1.9828423261642456,22105600,56227840,0.022556982992682606,0.5832284748095116
705,1.9746795892715454,0.0004763936158269644,1.9747272729873657,22105600,56227840,0.022989390010479838,0.5015642677536097
706,1.9692356586456299,0.00045176991261541843,1.9692808389663696,22105600,56227840,0.023151625995524228,0.5681745414869473
707,1.9907329082489014,0.00043399829883128405,1.9907763004302979,22105600,56227840,0.02374638000037521,0.5461492512332138
708,1.9807515144348145,0.00043307174928486347,1.9807947874069214,22105600,56227840,0.021470209991093725,0.5579663867960983
709,1.9652018547058105,0.0004126767162233591,1.9652431011199951,22105600,56227840,0.025422146019991487,0.4549097736448482
710,1.9822027683258057,0.00040346404421143234,1.9822430610656738,22105600,56227840,0.022592761029955,0.5965084757197779
711,1.9590580463409424,0.0004753132234327495,1.9591056108474731,22105600,56227840,0.023219815047923476,0.513013688586508
712,1.9828760623931885,0.0005371684674173594,1.9829298257827759,22105600,56227840,0.023892095021437854,0.5217413503107299
713,1.9564697742462158,0.0005249978858046234,1.9565222263336182,22105600,56227840,0.024561288999393582,0.5423820023492318
714,2.0235109329223633,0.0005384250544011593,2.0235648155212402,22105600,56227840,0.023773050983436406,0.6141154357186529
715,1.978949785232544,0.0005567927146330476,1.9790054559707642,22105600,56227840,0.02231680997647345,0.565944807117019
716,1.9737154245376587,0.0006315617356449366,1.9737786054611206,22105600,56227840,0.025318971020169556,0.5367304096082162
717,1.9890776872634888,0.0006676387856714427,1.9891444444656372,22105600,56227840,0.022138283005915582,0.5208291726571717
718,1.9889779090881348,0.0006667570560239255,1.9890445470809937,22105600,56227840,0.023443136946298182,0.5411682884913455
719,1.9478199481964111,0.0006213902379386127,1.947882056236267,22105600,56227840,0.023884330003056675,0.5054374024394529
720,1.954079031944275,0.0005994622479192913,1.954138994216919,22105600,56227840,0.02360771899111569,0.5414178149009855
721,1.9538748264312744,0.0005438362713903189,1.9539291858673096,22105600,56227840,0.025941336003597826,0.6082255229345013
722,1.9712955951690674,0.0005172583041712642,1.9713473320007324,22105600,56227840,0.02426347602158785,0.5623546424520871
723,1.953716516494751,0.0005147397750988603,1.953768014907837,22105600,56227840,0.022477613005321473,0.5477036301882657
724,1.9481358528137207,0.00047456572065129876,1.948183298110962,22105600,56227840,0.022642524971161038,0.5879319590834131
725,1.9422471523284912,0.00047188327880576253,1.9422943592071533,22105600,56227840,0.022609292005654424,0.6332975408595534
726,1.9671521186828613,0.0005135133396834135,1.9672034978866577,22105600,56227840,0.023273277038242668,0.5617460340067689
727,2.0270419120788574,0.0005205640918575227,2.0270938873291016,22105600,56227840,0.02488457999425009,0.6071051419377038
728,2.0052642822265625,0.0005789899150840938,2.005322217941284,22105600,56227840,0.023764975019730628,0.6244216858579335
729,1.9649012088775635,0.0006109331152401865,1.9649622440338135,22105600,56227840,0.024594131973572075,0.5572459069456986
730,1.9696416854858398,0.0006138848839327693,1.9697030782699585,22105600,56227840,0.022373927989974618,0.5738674592893462
731,1.943198323249817,0.0005298346513882279,1.9432512521743774,22105600,56227840,0.02365131099941209,0.5490377545840993
732,1.9413807392120361,0.0004504956305027008,1.9414258003234863,22105600,56227840,0.022660549031570554,0.6240597014361059
733,2.012653350830078,0.0004098776262253523,2.0126943588256836,22105600,56227840,0.022437297040596604,0.5935957239573263
734,1.966200828552246,0.000379612494725734,1.9662387371063232,22105600,56227840,0.02451483201002702,0.5337122865674148
735,2.013922691345215,0.00044005029485560954,2.0139667987823486,22105600,56227840,0.024283614999148995,0.577929908755763
736,1.9838321208953857,0.0005313565488904715,1.9838852882385254,22105600,56227840,0.024012994021177292,0.5156294678031421
737,1.9920825958251953,0.0005307838437147439,1.9921356439590454,22105600,56227840,0.02287712797988206,0.6405420303280832
738,1.9765123128890991,0.0005161271546967328,1.9765639305114746,22105600,56227840,0.0228045399999246,0.6020204195135118
739,1.9842690229415894,0.0004840629699174315,1.984317421913147,22105600,56227840,0.025992352981120348,0.5469718453205447
740,1.965383529663086,0.000496399705298245,1.965433120727539,22105600,56227840,0.02444052102509886,0.6331204657815855
741,2.0013394355773926,0.0004543751711025834,2.001384973526001,22105600,56227840,0.024207902024500072,0.5435402243377053
742,1.9853425025939941,0.0004958051722496748,1.9853920936584473,22105600,56227840,0.022021521988790482,0.5396836515774333
743,1.92723548412323,0.0005365531542338431,1.9272891283035278,22105600,56227840,0.022749347030185163,0.47933572059003404
744,2.007753849029541,0.0005199862061999738,2.007805824279785,22105600,56227840,0.023329772986471653,0.5394582920572926
745,1.9872413873672485,0.00048120750579982996,1.987289547920227,22105600,56227840,0.022129766002763063,0.5030228266491088
746,1.9810597896575928,0.0004638328682631254,1.981106162071228,22105600,56227840,0.02176416601287201,0.6297587408708537
747,1.9385915994644165,0.00037935024010948837,1.9386295080184937,22105600,56227840,0.021366685046814382,0.49313378505929933
748,2.0209414958953857,0.0003740725514944643,2.0209789276123047,22105600,56227840,0.024158187967259437,0.6711361695272362
749,1.965618371963501,0.00037756707752123475,1.9656561613082886,22105600,56227840,0.023414933995809406,0.6041326349511604
750,1.990443468093872,0.00035570241743698716,1.9904789924621582,22105600,56227840,0.023854094033595175,0.5365951532249932
751,1.9369206428527832,0.000347958120983094,1.936955451965332,22105600,56227840,0.023502488969825208,0.585899155642371
752,1.9874281883239746,0.00033380184322595596,1.9874615669250488,22105600,56227840,0.02163572295103222,0.5589092839466789
753,1.9712519645690918,0.00038270087679848075,1.9712902307510376,22105600,56227840,0.022709550976287574,0.5732618201925435
754,1.9737863540649414,0.0004444232617970556,1.9738308191299438,22105600,56227840,0.023560819041449577,0.4992513728309883
755,1.9724175930023193,0.0004694207455031574,1.9724645614624023,22105600,56227840,0.021320005995221436,0.5034779229576234
756,2.0082006454467773,0.0004483905213419348,2.0082454681396484,22105600,56227840,0.02028767700539902,0.6415340623705863
757,2.003800868988037,0.0004303939058445394,2.0038440227508545,22105600,56227840,0.019937584991566837,0.6026028150073445
758,1.93715500831604,0.0004027143295388669,1.9371953010559082,22105600,56227840,0.01987413503229618,0.5976439438576822
759,1.9557722806930542,0.0003941378090530634,1.9558117389678955,22105600,56227840,0.019804654002655298,0.5721447636545959
760,1.9351215362548828,0.0005058018723502755,1.9351720809936523,22105600,56227840,0.01980088697746396,0.501099844665665
761,1.9928107261657715,0.0006065666093491018,1.9928714036941528,22105600,56227840,0.020048725011292845,0.5721003122425958
762,1.9618909358978271,0.000597161240875721,1.961950659751892,22105600,56227840,0.01978556701214984,0.6490585106172082
763,1.9189574718475342,0.0005487859016284347,1.9190123081207275,22105600,56227840,0.019633719988632947,0.6477631104986571
764,1.9699410200119019,0.0005636099958792329,1.9699974060058594,22105600,56227840,0.019770438957493752,0.5612083133593124
765,1.9598286151885986,0.0005861953250132501,1.9598872661590576,22105600,56227840,0.019790858030319214,0.5665374637851534
766,1.9377961158752441,0.0005715369479730725,1.937853217124939,22105600,56227840,0.020541875972412527,0.5427873433715575
767,2.059852123260498,0.0005137362168170512,2.059903383255005,22105600,56227840,0.020169844035990536,0.5533487055099701
768,1.9285190105438232,0.000415682588936761,1.9285606145858765,22105600,56227840,0.019869414973072708,0.5908978770225759
769,1.9666855335235596,0.00048120974679477513,1.966733694076538,22105600,56227840,0.019751623971387744,0.5759902969921984
770,1.9317312240600586,0.0005128628108650446,1.9317824840545654,22105600,56227840,0.019716606999281794,0.6184493438684572
771,1.938576340675354,0.0005571938818320632,1.9386320114135742,22105600,56227840,0.02014257200062275,0.4930821638085358
772,1.9853785037994385,0.0005710834520868957,1.9854356050491333,22105600,56227840,0.020866990031208843,0.5351077198704026
773,1.9063907861709595,0.0005592374363914132,1.9064466953277588,22105600,56227840,0.02212070900714025,0.5593769793074899
774,1.9248631000518799,0.0005702633643522859,1.9249200820922852,22105600,56227840,0.021798219997435808,0.5136074057830862
775,2.037111759185791,0.0005900862161070108,2.037170886993408,22105600,56227840,0.021479949005879462,0.5889094943060378
