global_step,loss,ortho_loss,total_loss,lambda_weight,vram_allocated_bytes,vram_peak_bytes,time_sec,gradient_magnitude
1503,1.8129992485046387,0.08187918365001678,1.821187138557434,0.1,22957568,57587712,0.02078495401656255,0.7964761260431393
1504,1.748252511024475,0.08178609609603882,1.7564311027526855,0.1,22957568,57587712,0.01997118297731504,0.6975193492746241
1505,1.8151953220367432,0.07810040563344955,1.8230053186416626,0.1,22957568,57587712,0.019952768983785063,0.860838192026963
1506,1.8352973461151123,0.07816138118505478,1.8431135416030884,0.1,22957568,57587712,0.019495804968755692,0.7408400403203128
1507,1.7934658527374268,0.07965303957462311,1.8014311790466309,0.1,22957568,57587712,0.01969631901010871,0.7297263739318709
1508,1.7840803861618042,0.07876762747764587,1.791957139968872,0.1,22957568,57587712,0.019688284024596214,0.8316182788796093
1509,1.8501559495925903,0.07782421261072159,1.8579384088516235,0.1,22957568,57587712,0.019568360992707312,0.7368401446221192
1510,1.7970772981643677,0.07891464233398438,1.8049687147140503,0.1,22957568,57587712,0.02045938605442643,0.6485461276205563
1511,1.7775909900665283,0.077936090528965,1.7853846549987793,0.1,22957568,57587712,0.020350982958916575,0.7566577301065329
1512,1.817553162574768,0.0780056044459343,1.825353741645813,0.1,22957568,57587712,0.01991115097189322,0.7974242762318516
1513,1.8164873123168945,0.07837752997875214,1.8243250846862793,0.1,22957568,57587712,0.019868590985424817,0.7656758222871909
1514,1.7790944576263428,0.08055265992879868,1.7871496677398682,0.1,22957568,57587712,0.019497047003824264,0.8031029473433978
1515,1.7778724431991577,0.07994750142097473,1.7858672142028809,0.1,22957568,57587712,0.020269190950784832,0.8142523714505914
1516,1.7712677717208862,0.08051057159900665,1.7793188095092773,0.1,22957568,57587712,0.019474535016342998,0.8572142674664424
1517,1.7514119148254395,0.07946718484163284,1.7593586444854736,0.1,22957568,57587712,0.019608706003054976,0.7705436427554839
1518,1.7997978925704956,0.0795537605881691,1.807753324508667,0.1,22957568,57587712,0.019541140005458146,0.6501890789701744
1519,1.7734858989715576,0.07972712069749832,1.7814586162567139,0.1,22957568,57587712,0.019341266015544534,0.7742748136714412
1520,1.8061052560806274,0.07862508296966553,1.8139677047729492,0.1,22957568,57587712,0.019803219998721033,0.7962125941084774
1521,1.8904602527618408,0.0798884853720665,1.8984490633010864,0.1,22957568,57587712,0.01929865701822564,0.7821673127089629
1522,1.7595769166946411,0.07938255369663239,1.7675151824951172,0.1,22957568,57587712,0.019508318044245243,0.7309404395593612
1523,1.7428748607635498,0.0791051983833313,1.7507853507995605,0.1,22957568,57587712,0.019778393034357578,0.7437724443381727
1524,1.7463566064834595,0.07785090059041977,1.7541416883468628,0.1,22957568,57587712,0.019490445032715797,0.8465059131473427
1525,1.7377395629882812,0.0800098329782486,1.745740532875061,0.1,22957568,57587712,0.020116115047130734,0.7702751774975215
1526,1.7343465089797974,0.0800614058971405,1.7423526048660278,0.1,22957568,57587712,0.01974432001588866,0.7289704078396663
1527,1.8047429323196411,0.07944339513778687,1.8126872777938843,0.1,22957568,57587712,0.019606871996074915,0.683910848787255
1528,1.796637773513794,0.07736758887767792,1.8043745756149292,0.1,22957568,57587712,0.01983531902078539,0.6576257916288821
1529,1.8436836004257202,0.07757100462913513,1.851440668106079,0.1,22957568,57587712,0.01954296202166006,0.8142947330442422
1530,1.7835290431976318,0.0793696790933609,1.7914659976959229,0.1,22957568,57587712,0.020834627968724817,0.7986336821872687
1531,1.7507463693618774,0.07784455269575119,1.758530855178833,0.1,22957568,57587712,0.019229847006499767,0.7224603518724453
1532,1.713261365890503,0.07728353887796402,1.72098970413208,0.1,22957568,57587712,0.0197983100079,0.7486277989193011
1533,1.777148962020874,0.07954232394695282,1.78510320186615,0.1,22957568,57587712,0.019682092999573797,0.7885184680752193
1534,1.7295774221420288,0.08007528632879257,1.7375849485397339,0.1,22957568,57587712,0.019526671967469156,0.7190601094463352
1535,1.840367078781128,0.07878093421459198,1.8482451438903809,0.1,22957568,57587712,0.019876316015142947,0.8727684635489945
1536,1.764327883720398,0.0798034816980362,1.7723082304000854,0.1,22957568,57587712,0.019088133005425334,0.7710047445852259
1537,1.779941439628601,0.07817693799734116,1.7877591848373413,0.1,22957568,57587712,0.019612974021583796,0.7243884111809412
1538,1.8281660079956055,0.0792635902762413,1.8360923528671265,0.1,22957568,57587712,0.019885553047060966,0.7235001731920888
1539,1.835028052330017,0.07731875032186508,1.8427599668502808,0.1,22957568,57587712,0.019332859956193715,0.8228751167909131
1540,1.820853352546692,0.0769161656498909,1.8285449743270874,0.1,22957568,57587712,0.019699886965099722,0.8919639304101646
1541,1.817414402961731,0.07827456295490265,1.8252418041229248,0.1,22957568,57587712,0.01963234000140801,0.752765863251364
1542,1.8478283882141113,0.07756542414426804,1.855584979057312,0.1,22957568,57587712,0.0201245000353083,0.8742689012605603
1543,1.7270883321762085,0.08075140416622162,1.7351634502410889,0.1,22957568,57587712,0.019949782988987863,0.6907519708506845
1544,1.8371400833129883,0.08034542948007584,1.8451746702194214,0.1,22957568,57587712,0.01955213997280225,0.7783466216913785
1545,1.779249668121338,0.07827001810073853,1.787076711654663,0.1,22957568,57587712,0.021316448983270675,0.7008586473807216
1546,1.7902204990386963,0.07695280760526657,1.7979158163070679,0.1,22957568,57587712,0.025228170969057828,0.8162668707233813
1547,1.8519929647445679,0.07723283767700195,1.8597162961959839,0.1,22957568,57587712,0.02401550399372354,0.8044906856807803
1548,1.7653977870941162,0.0779828354716301,1.7731961011886597,0.1,22957568,57587712,0.024923860968556255,0.6959413879524106
1549,1.7401556968688965,0.07674470543861389,1.7478301525115967,0.1,22957568,57587712,0.022346934012603015,0.7785756198227893
1550,1.7569149732589722,0.07936613261699677,1.7648515701293945,0.1,22957568,57587712,0.020751552016008645,0.7641826532730658
1551,1.7790132761001587,0.07836641371250153,1.7868499755859375,0.1,22957568,57587712,0.019875455007422715,0.7499321664100909
1552,1.8620450496673584,0.07713426649570465,1.8697584867477417,0.1,22957568,57587712,0.020570623979438096,0.7529841442884476
1553,1.804703950881958,0.07873831689357758,1.812577724456787,0.1,22957568,57587712,0.019836853025481105,0.7265030294452124
1554,1.8365981578826904,0.07744770497083664,1.8443429470062256,0.1,22957568,57587712,0.0197838629828766,0.828862517968679
1555,1.7419652938842773,0.07900938391685486,1.749866247177124,0.1,22957568,57587712,0.01956042496021837,0.8030784959204115
1556,1.7677996158599854,0.07818998396396637,1.7756186723709106,0.1,22957568,57587712,0.019620336999651045,0.7247551944377586
1557,1.780482530593872,0.08039553463459015,1.7885221242904663,0.1,22957568,57587712,0.019661755010019988,0.7480449778424451
1558,1.793442726135254,0.07760734856128693,1.8012034893035889,0.1,22957568,57587712,0.019423960999120027,0.7627656278956084
1559,1.7716774940490723,0.07956397533416748,1.77963387966156,0.1,22957568,57587712,0.019787199038546532,0.7146744327357777
1560,1.7562639713287354,0.07782238721847534,1.7640461921691895,0.1,22957568,57587712,0.02010221895761788,0.7924157548542982
1561,1.8426731824874878,0.07763704657554626,1.8504369258880615,0.1,22957568,57587712,0.019653069030027837,0.7583947802005266
1562,1.7912170886993408,0.07818572223186493,1.799035668373108,0.1,22957568,57587712,0.01981430995510891,0.7219494879019337
1563,1.7830332517623901,0.08118900656700134,1.7911521196365356,0.1,22957568,57587712,0.019841892004478723,0.7670579715908027
1564,1.7376916408538818,0.07983659952878952,1.7456753253936768,0.1,22957568,57587712,0.021134267968591303,0.7279051803770811
1565,1.8115445375442505,0.08035734295845032,1.819580316543579,0.1,22957568,57587712,0.020985139010008425,0.864768928220156
1566,1.7975550889968872,0.07965603470802307,1.8055206537246704,0.1,22957568,57587712,0.020005187019705772,0.7982111955059703
1567,1.7606209516525269,0.07814301550388336,1.7684352397918701,0.1,22957568,57587712,0.01999113103374839,0.9320298346075078
1568,1.7831374406814575,0.07893650233745575,1.7910311222076416,0.1,22957568,57587712,0.019741844036616385,0.8371135622450274
1569,1.783690094947815,0.07776279747486115,1.7914663553237915,0.1,22957568,57587712,0.019696168950758874,0.6968140646109106
1570,1.8067976236343384,0.07853016257286072,1.8146506547927856,0.1,22957568,57587712,0.01927943096961826,0.8615042500883697
1571,1.7562754154205322,0.0802084356546402,1.764296293258667,0.1,22957568,57587712,0.019653650000691414,0.8007154953723236
1572,1.8133741617202759,0.07805309444665909,1.8211795091629028,0.1,22957568,57587712,0.01956564502324909,0.7138958693046842
1573,1.8198740482330322,0.07769264280796051,1.8276432752609253,0.1,22957568,57587712,0.019467792997602373,0.7514524544796978
1574,1.7839401960372925,0.07841907441616058,1.7917821407318115,0.1,22957568,57587712,0.019705416983924806,0.7824509013466676
1575,1.8802026510238647,0.0790616050362587,1.8881088495254517,0.1,22957568,57587712,0.019859174033626914,0.8375649382375197
1576,1.726534366607666,0.08047962933778763,1.7345823049545288,0.1,22957568,57587712,0.020128758042119443,0.7767777760267698
1577,1.7937803268432617,0.07766423374414444,1.8015466928482056,0.1,22957568,57587712,0.019679368007928133,0.7578539145912104
1578,1.786734700202942,0.0799880400300026,1.7947335243225098,0.1,22957568,57587712,0.021916370023973286,0.8058216491201784
1579,1.7970529794692993,0.07654044032096863,1.8047070503234863,0.1,22957568,57587712,0.022211741947103292,0.7029591150373816
1580,1.7189487218856812,0.07840192317962646,1.726788878440857,0.1,22957568,57587712,0.020071311038918793,0.7354433027519139
1581,1.7344121932983398,0.07579981535673141,1.7419921159744263,0.1,22957568,57587712,0.019728370010852814,0.7963271879940101
1582,1.7690861225128174,0.0775357112288475,1.7768397331237793,0.1,22957568,57587712,0.019601292035076767,0.7748654703765475
1583,1.801306962966919,0.07737277448177338,1.8090442419052124,0.1,22957568,57587712,0.0194749659858644,0.7972565634530898
1584,1.7859081029891968,0.07880549877882004,1.7937886714935303,0.1,22957568,57587712,0.019676311989314854,0.845400943680915
1585,1.8284666538238525,0.07697927951812744,1.8361645936965942,0.1,22957568,57587712,0.01959930796874687,0.6623247100598963
1586,1.7677454948425293,0.0767962709069252,1.7754250764846802,0.1,22957568,57587712,0.019593747972976416,0.7695977490519543
1587,1.8163937330245972,0.07712225615978241,1.824105978012085,0.1,22957568,57587712,0.01961445703636855,0.7570864704510966
1588,1.8133718967437744,0.07687275111675262,1.821059226989746,0.1,22957568,57587712,0.01930897601414472,0.7673710411462187
1589,1.7848526239395142,0.07732106000185013,1.792584776878357,0.1,22957568,57587712,0.019858723040670156,0.9256287767320219
1590,1.734775185585022,0.07823564112186432,1.7425987720489502,0.1,22957568,57587712,0.02076359500642866,0.6977085318963095
1591,1.7430874109268188,0.07935135066509247,1.7510225772857666,0.1,22957568,57587712,0.01951625302899629,0.716122742134092
1592,1.835308313369751,0.07812248915433884,1.8431205749511719,0.1,22957568,57587712,0.01986598700750619,0.7592373827192079
1593,1.7941406965255737,0.07886284589767456,1.8020269870758057,0.1,22957568,57587712,0.019370510999578983,0.8035985052813449
1594,1.764341115951538,0.0800083726644516,1.7723419666290283,0.1,22957568,57587712,0.019665102008730173,0.735655726153827
1595,1.8171839714050293,0.07817446440458298,1.8250013589859009,0.1,22957568,57587712,0.019779185007791966,0.7942333110564754
1596,1.812457799911499,0.07829853892326355,1.8202877044677734,0.1,22957568,57587712,0.019729090970940888,0.7734030605236744
1597,1.780165195465088,0.07671915739774704,1.7878371477127075,0.1,22957568,57587712,0.01971720898291096,0.6896814725869523
1598,1.7967205047607422,0.07721841335296631,1.8044424057006836,0.1,22957568,57587712,0.019816935004200786,0.7029300184655185
1599,1.770662784576416,0.07977081835269928,1.7786399126052856,0.1,22957568,57587712,0.019879471976310015,0.8359282378325318
1600,1.7928917407989502,0.07908976078033447,1.8008006811141968,0.1,22957568,57587712,0.02182635199278593,0.683196333364153
1601,1.7910783290863037,0.07900530099868774,1.7989788055419922,0.1,22957568,57587712,0.022200912004336715,0.7136600291204226
1602,1.824481725692749,0.07850337028503418,1.8323320150375366,0.1,22957568,57587712,0.024878787982743233,0.6907647999857319
1603,1.7588838338851929,0.07690602540969849,1.7665743827819824,0.1,22957568,57587712,0.021276173007208854,0.7402500756346374
1604,1.6504825353622437,0.07772302627563477,1.658254861831665,0.1,22957568,57587712,0.01990067196311429,0.7480189272528376
1605,1.8197720050811768,0.07802895456552505,1.8275748491287231,0.1,22957568,57587712,0.019827454991173,0.7651893821487161
1606,1.7516969442367554,0.07920444011688232,1.7596173286437988,0.1,22957568,57587712,0.019638692028820515,0.7088579192419232
1607,1.7613561153411865,0.07722780108451843,1.7690788507461548,0.1,22957568,57587712,0.01994680898496881,0.7320545984634619
1608,1.751281976699829,0.07888790965080261,1.7591707706451416,0.1,22957568,57587712,0.01976198301417753,0.7169158148794649
1609,1.7632631063461304,0.07810623943805695,1.7710736989974976,0.1,22957568,57587712,0.01994395296787843,0.7360238314994296
1610,1.722495198249817,0.07824434340000153,1.730319619178772,0.1,22957568,57587712,0.020566355960909277,0.7644571759594051
1611,1.7385174036026,0.07725519686937332,1.746242880821228,0.1,22957568,57587712,0.019228214980103076,0.7120918579909818
1612,1.7655874490737915,0.07858824729919434,1.7734463214874268,0.1,22957568,57587712,0.019692433008458465,0.6676020884364112
1613,1.7710092067718506,0.07788492739200592,1.7787977457046509,0.1,22957568,57587712,0.019727228034753352,0.7833554887386754
1614,1.8012197017669678,0.07794405519962311,1.809014081954956,0.1,22957568,57587712,0.019645905995275825,0.8215929284215328
1615,1.8131062984466553,0.0755222961306572,1.820658564567566,0.1,22957568,57587712,0.019790546037256718,0.7671085355824994
1616,1.739933729171753,0.0781455785036087,1.7477482557296753,0.1,22957568,57587712,0.020398031978402287,0.6853509809166468
1617,1.7713803052902222,0.0779728889465332,1.7791775465011597,0.1,22957568,57587712,0.019784033996984363,0.8191727878105127
1618,1.8377060890197754,0.07763279974460602,1.845469355583191,0.1,22957568,57587712,0.019461521005723625,0.8094689768326779
1619,1.7403627634048462,0.07804031670093536,1.748166799545288,0.1,22957568,57587712,0.01966141496086493,0.7879024750774254
1620,1.6883288621902466,0.07896901667118073,1.6962257623672485,0.1,22957568,57587712,0.019845779985189438,0.7012531506344652
1621,1.739282250404358,0.07682667672634125,1.746964931488037,0.1,22957568,57587712,0.019439218973275274,0.7066083421555032
1622,1.7598278522491455,0.07708118110895157,1.767535924911499,0.1,22957568,57587712,0.020038930990267545,0.797381771287029
1623,1.7982745170593262,0.07702562212944031,1.8059771060943604,0.1,22957568,57587712,0.020221852988470346,0.757828562945484
1624,1.7633932828903198,0.07688358426094055,1.7710816860198975,0.1,22957568,57587712,0.019662967999465764,0.7759424257715021
1625,1.7368037700653076,0.07636984437704086,1.7444407939910889,0.1,22957568,57587712,0.02036428899737075,0.7838993039165078
1626,1.7745200395584106,0.07789821922779083,1.782309889793396,0.1,22957568,57587712,0.019419172022026032,0.8207839525428352
1627,1.7916871309280396,0.07737185060977936,1.7994242906570435,0.1,22957568,57587712,0.019910280010662973,0.7229782679907933
1628,1.7940962314605713,0.0757308155298233,1.8016693592071533,0.1,22957568,57587712,0.019300790037959814,0.8355613052379159
1629,1.8261921405792236,0.07764771580696106,1.8339569568634033,0.1,22957568,57587712,0.01961094996659085,0.8469473294859668
1630,1.7637091875076294,0.07684974372386932,1.77139413356781,0.1,22957568,57587712,0.019775549008045346,0.7225542686205415
1631,1.8285349607467651,0.07724113762378693,1.836259126663208,0.1,22957568,57587712,0.019446522986982018,0.8122068797028295
1632,1.793676733970642,0.07680221647024155,1.8013569116592407,0.1,22957568,57587712,0.019916741992346942,0.7715993613514024
1633,1.7954003810882568,0.07674475759267807,1.803074836730957,0.1,22957568,57587712,0.0197422259952873,0.7672748164714924
1634,1.7171354293823242,0.07667712867259979,1.72480309009552,0.1,22957568,57587712,0.019441663986071944,0.7528368663591595
1635,1.7551158666610718,0.07667657732963562,1.7627835273742676,0.1,22957568,57587712,0.019646738015580922,0.7689257232286331
1636,1.7897943258285522,0.07541981339454651,1.7973363399505615,0.1,22957568,57587712,0.01954051898792386,0.7636677007484105
1637,1.7970925569534302,0.07775294780731201,1.8048678636550903,0.1,22957568,57587712,0.019852651981636882,0.6728969911573425
1638,1.7047739028930664,0.07748650014400482,1.7125225067138672,0.1,22957568,57587712,0.019211304024793208,0.7566435178983648
1639,1.838929533958435,0.07855270057916641,1.8467848300933838,0.1,22957568,57587712,0.01954914501402527,0.8730675233565616
1640,1.7419824600219727,0.07652127742767334,1.7496346235275269,0.1,22957568,57587712,0.020076070039067417,0.6558311020868752
1641,1.685283899307251,0.08114627003669739,1.6933984756469727,0.1,22957568,57587712,0.019566146947909147,0.7392995886245574
1642,1.807465672492981,0.07918120920658112,1.815383791923523,0.1,22957568,57587712,0.01997332798782736,0.7295748044643267
1643,1.7309935092926025,0.07819312810897827,1.738812804222107,0.1,22957568,57587712,0.01934938196791336,0.8130523244194903
1644,1.7837367057800293,0.07773195207118988,1.7915098667144775,0.1,22957568,57587712,0.019711839966475964,0.7363682937491554
1645,1.796821117401123,0.07825051993131638,1.8046461343765259,0.1,22957568,57587712,0.019512146012857556,0.7431480626416125
1646,1.7351853847503662,0.07618331909179688,1.742803692817688,0.1,22957568,57587712,0.01954272302100435,0.7979086625363175
1647,1.761102318763733,0.07768823206424713,1.7688711881637573,0.1,22957568,57587712,0.0195155119872652,0.7040343112313564
1648,1.7181161642074585,0.0754939466714859,1.72566556930542,0.1,22957568,57587712,0.019120264041703194,0.7558730892093459
1649,1.781596302986145,0.07748819887638092,1.789345145225525,0.1,22957568,57587712,0.019558672967832536,0.8916098058805595
1650,1.7791990041732788,0.0767679214477539,1.78687584400177,0.1,22957568,57587712,0.019926420005504042,0.751673118413458
1651,1.8303593397140503,0.07702483236789703,1.838061809539795,0.1,22957568,57587712,0.019480738032143563,0.7705469262054826
1652,1.7668668031692505,0.07703298330307007,1.774570107460022,0.1,22957568,57587712,0.019592516007833183,0.7886831372677737
1653,1.8654570579528809,0.07780029624700546,1.873237133026123,0.1,22957568,57587712,0.019307222974020988,0.8764419034649396
1654,1.7097605466842651,0.07860636711120605,1.7176212072372437,0.1,22957568,57587712,0.01945838500978425,0.9151128658894757
1655,1.7376350164413452,0.0779598206281662,1.7454309463500977,0.1,22957568,57587712,0.020476338977459818,0.8639061160348582
1656,1.7429933547973633,0.0777142345905304,1.7507647275924683,0.1,22957568,57587712,0.01944921800168231,0.7225371400353893
1657,1.800580382347107,0.07749709486961365,1.8083300590515137,0.1,22957568,57587712,0.019628303009085357,0.7528895187250277
1658,1.769597053527832,0.07720032334327698,1.7773170471191406,0.1,22957568,57587712,0.019446262973360717,0.9117008379726146
1659,1.750253677368164,0.07692408561706543,1.7579461336135864,0.1,22957568,57587712,0.019524178991559893,0.7618019936349166
1660,1.8281112909317017,0.07653762400150299,1.83576500415802,0.1,22957568,57587712,0.019723590987268835,0.7930966833438671
1661,1.7481753826141357,0.07828940451145172,1.7560043334960938,0.1,22957568,57587712,0.019534196995664388,0.8047842699083372
1662,1.8525621891021729,0.07636323571205139,1.8601984977722168,0.1,22957568,57587712,0.019866638991516083,0.8204577666561342
1663,1.7592211961746216,0.0768178328871727,1.7669029235839844,0.1,22957568,57587712,0.01992716098902747,0.7115140747034112
1664,1.839687466621399,0.07774005085229874,1.847461462020874,0.1,22957568,57587712,0.01981188595527783,0.8447509141951024
1665,1.791788101196289,0.07912315428256989,1.799700379371643,0.1,22957568,57587712,0.019823288021143526,0.8109111475684477
1666,1.7643777132034302,0.0762532502412796,1.7720030546188354,0.1,22957568,57587712,0.019853723992127925,0.7520922977425919
1667,1.7326985597610474,0.077243372797966,1.7404228448867798,0.1,22957568,57587712,0.019557350024115294,0.8422216172198036
1668,1.7307480573654175,0.0771864652633667,1.738466739654541,0.1,22957568,57587712,0.019370993017219007,0.735813419086929
1669,1.7824654579162598,0.07834188640117645,1.790299654006958,0.1,22957568,57587712,0.0193767020246014,0.789149952927295
1670,1.7537660598754883,0.0782930850982666,1.761595368385315,0.1,22957568,57587712,0.020265744999051094,0.7278783567097293
1671,1.7659764289855957,0.0776994600892067,1.773746371269226,0.1,22957568,57587712,0.019472762010991573,0.8038433805830493
1672,1.7519418001174927,0.07661312818527222,1.7596031427383423,0.1,22957568,57587712,0.019978297990746796,0.7804959149198671
1673,1.783587098121643,0.07877717167139053,1.7914648056030273,0.1,22957568,57587712,0.019725694961380213,0.7412429107757891
1674,1.7674169540405273,0.07731771469116211,1.7751487493515015,0.1,22957568,57587712,0.019644704007077962,0.8222526493487147
1675,1.7645028829574585,0.07580630481243134,1.7720835208892822,0.1,22957568,57587712,0.019863523019012064,0.8333203217900319
1676,1.7710239887237549,0.07696613669395447,1.7787206172943115,0.1,22957568,57587712,0.01944923895644024,0.7532661641059695
1677,1.7773821353912354,0.07657887041568756,1.785040020942688,0.1,22957568,57587712,0.01960371801396832,0.8703652564802103
1678,1.7356758117675781,0.07830128073692322,1.7435059547424316,0.1,22957568,57587712,0.019438638002611697,0.8716955814621619
1679,1.7692170143127441,0.07918361574411392,1.7771353721618652,0.1,22957568,57587712,0.01930184301454574,0.8967343414529841
1680,1.7380961179733276,0.07913331687450409,1.7460094690322876,0.1,22957568,57587712,0.01969652099069208,0.7528087008565727
1681,1.7787609100341797,0.07676006108522415,1.786436915397644,0.1,22957568,57587712,0.019456592039205134,0.8608483994166837
1682,1.7355557680130005,0.0780760645866394,1.743363380432129,0.1,22957568,57587712,0.01946172199677676,0.8852016195722927
1683,1.8047147989273071,0.07930886745452881,1.812645673751831,0.1,22957568,57587712,0.01963197998702526,0.8084243847229046
1684,1.7711986303329468,0.07552424818277359,1.778751015663147,0.1,22957568,57587712,0.019485005002934486,0.9817233260929628
1685,1.724901795387268,0.07602685689926147,1.7325044870376587,0.1,22957568,57587712,0.020392091013491154,0.8937549187744578
1686,1.7946350574493408,0.07679702341556549,1.8023147583007812,0.1,22957568,57587712,0.019554004014935344,0.9238020665340053
1687,1.7283464670181274,0.07612046599388123,1.735958456993103,0.1,22957568,57587712,0.02055344299878925,0.7468582159325334
1688,1.8043482303619385,0.07826712727546692,1.812174916267395,0.1,22957568,57587712,0.021379157027695328,0.9167060877052542
1689,1.752328872680664,0.07702204585075378,1.7600311040878296,0.1,22957568,57587712,0.02064412197796628,0.9162788288042113
1690,1.852766752243042,0.07627901434898376,1.8603945970535278,0.1,22957568,57587712,0.0199677879572846,0.7610725702221094
1691,1.6976079940795898,0.07586885243654251,1.7051948308944702,0.1,22957568,57587712,0.019784935982897878,0.7302927054730596
1692,1.8576138019561768,0.07642936706542969,1.8652567863464355,0.1,22957568,57587712,0.019665914005599916,0.948184368249641
1693,1.763424277305603,0.07873106002807617,1.7712973356246948,0.1,22957568,57587712,0.019456370966508985,0.834792954617222
1694,1.736175537109375,0.07865485548973083,1.7440409660339355,0.1,22957568,57587712,0.019846111012157053,0.7096034560412247
1695,1.782129168510437,0.07829245179891586,1.7899583578109741,0.1,22957568,57587712,0.019818267959635705,0.7565236926854547
1696,1.7570445537567139,0.07826044410467148,1.7648706436157227,0.1,22957568,57587712,0.01965167699381709,0.7294748931908391
1697,1.7968027591705322,0.07692283391952515,1.804495096206665,0.1,22957568,57587712,0.019503369985613972,0.7440156659738323
1698,1.7662895917892456,0.07889361679553986,1.7741789817810059,0.1,22957568,57587712,0.019485887023620307,0.7489123515968946
1699,1.829360842704773,0.07629498094320297,1.8369903564453125,0.1,22957568,57587712,0.02006452903151512,0.9120078475627511
1700,1.761889934539795,0.0780075266957283,1.7696906328201294,0.1,22957568,57587712,0.02306137199047953,0.7998103864824679
1701,1.7348535060882568,0.07642587274312973,1.742496132850647,0.1,22957568,57587712,0.026092768006492406,0.7415360198566145
1702,1.787020206451416,0.07646964490413666,1.79466712474823,0.1,22957568,57587712,0.025244702002964914,0.8295458028349436
1703,1.8157331943511963,0.07626757025718689,1.8233599662780762,0.1,22957568,57587712,0.025678873993456364,0.9004504971518357
1704,1.7221494913101196,0.07830998301506042,1.72998046875,0.1,22957568,57587712,0.02425722702173516,0.7292938990402861
1705,1.7418502569198608,0.07844197005033493,1.7496944665908813,0.1,22957568,57587712,0.021376752003561705,0.7306119769262989
1706,1.8016026020050049,0.07732471823692322,1.8093351125717163,0.1,22957568,57587712,0.019807477947324514,0.7125904526524641
1707,1.7441987991333008,0.07720374315977097,1.751919150352478,0.1,22957568,57587712,0.020016649970784783,0.8114157725526469
1708,1.7808886766433716,0.07770486176013947,1.7886592149734497,0.1,22957568,57587712,0.01965291000669822,0.6952964127337433
1709,1.761162519454956,0.0773625522851944,1.7688987255096436,0.1,22957568,57587712,0.02039407502161339,0.7391792254450462
1710,1.768059253692627,0.07745428383350372,1.7758046388626099,0.1,22957568,57587712,0.020017601957079023,0.8825668351023717
1711,1.7587083578109741,0.08046531677246094,1.7667548656463623,0.1,22957568,57587712,0.019670472014695406,0.7701384341392769
1712,1.77031409740448,0.07755059003829956,1.7780691385269165,0.1,22957568,57587712,0.01997823698911816,0.7595281752686641
1713,1.785560131072998,0.07754833996295929,1.7933149337768555,0.1,22957568,57587712,0.019444268953520805,0.8295150471437626
1714,1.7665283679962158,0.07785537838935852,1.7743139266967773,0.1,22957568,57587712,0.019568792020436376,0.7608659875118884
1715,1.7703129053115845,0.07864589989185333,1.7781774997711182,0.1,22957568,57587712,0.019881145970430225,0.8146739524001889
1716,1.7227346897125244,0.0760284885764122,1.7303375005722046,0.1,22957568,57587712,0.019626810040790588,0.7791903567035795
1717,1.7693963050842285,0.075632244348526,1.7769595384597778,0.1,22957568,57587712,0.01992737199179828,0.8260862313506345
1718,1.7644561529159546,0.0786527618765831,1.7723214626312256,0.1,22957568,57587712,0.01967036200221628,0.8427557509915136
1719,1.7932885885238647,0.07811006903648376,1.8010995388031006,0.1,22957568,57587712,0.019441985001321882,0.7801245381915319
1720,1.783074140548706,0.07642053067684174,1.7907161712646484,0.1,22957568,57587712,0.020314686000347137,0.7009320804141659
1721,1.7818936109542847,0.07677093148231506,1.789570689201355,0.1,22957568,57587712,0.01960907701868564,0.7350148137726275
1722,1.7399600744247437,0.07600317150354385,1.7475603818893433,0.1,22957568,57587712,0.01979867200134322,0.765928755907905
1723,1.7511324882507324,0.07562154531478882,1.7586946487426758,0.1,22957568,57587712,0.01945987797807902,0.855140885431641
1724,1.6986031532287598,0.07686810940504074,1.7062900066375732,0.1,22957568,57587712,0.019605150038842112,0.7703779375851029
1725,1.8236119747161865,0.07648798078298569,1.8312608003616333,0.1,22957568,57587712,0.01974678400438279,0.8146463441446026
1726,1.7588443756103516,0.07562176883220673,1.766406536102295,0.1,22957568,57587712,0.019491748011205345,0.7317033073248415
1727,1.7478777170181274,0.07725590467453003,1.755603313446045,0.1,22957568,57587712,0.01990127400495112,0.7411521018073454
1728,1.7301446199417114,0.07659198343753815,1.7378038167953491,0.1,22957568,57587712,0.019448117003776133,0.7469821277942541
1729,1.8022819757461548,0.07643751800060272,1.8099256753921509,0.1,22957568,57587712,0.019610930990893394,0.6978078889102544
1730,1.781562089920044,0.07679946720600128,1.7892420291900635,0.1,22957568,57587712,0.019676963973324746,0.7700626170592708
1731,1.7004592418670654,0.07829994708299637,1.7082892656326294,0.1,22957568,57587712,0.019300240033771843,0.8058456992363715
1732,1.726969838142395,0.07627775520086288,1.7345975637435913,0.1,22957568,57587712,0.019660414021927863,0.8449836965448883
1733,1.7159583568572998,0.0784863606095314,1.7238069772720337,0.1,22957568,57587712,0.019407571002375335,0.6631306978156173
1734,1.6999430656433105,0.0767817497253418,1.7076212167739868,0.1,22957568,57587712,0.02600345097016543,0.8659817450514771
1735,1.7564637660980225,0.07648872584104538,1.7641125917434692,0.1,22957568,57587712,0.0265118419774808,0.8561019398063334
1736,1.706419587135315,0.07676234841346741,1.7140958309173584,0.1,22957568,57587712,0.028902200981974602,0.7820566450233799
